opencpnName,category,matchKind,esriName,opencpnColorRefs,opencpnDayColors,opencpnBitmap,matchReason
"LIGHTS11","POINT","SEMANTIC_TOKEN","S1_Ra_transponder_wLight.svg","PLITRD^CHBLK","","rastersymbols-day.png:247,175,22x22@0,0","semantic token match for LIGHTS"
"LIGHTS12","POINT","SEMANTIC_TOKEN","S1_Ra_transponder_wLight.svg","PLITGN^CHBLK","","rastersymbols-day.png:278,205,22x22@0,0","semantic token match for LIGHTS"
"LIGHTS13","POINT","SEMANTIC_TOKEN","S1_Ra_transponder_wLight.svg","PLITYW^CHBLK","","rastersymbols-day.png:278,175,22x22@0,0","semantic token match for LIGHTS"
"LIGHTS81","POINT","SEMANTIC_TOKEN","S1_Ra_transponder_wLight.svg","ACHMGD","","rastersymbols-day.png:307,175,12x9@6,4","semantic token match for LIGHTS"
"LIGHTS82","POINT","ALIAS","P1_Light.svg","ACHMGD","","rastersymbols-day.png:329,175,18x10@24,12","explicit alias P1_Light.svg"
"LITFLT01","POINT","CUSTOM_SYMBOL_MAP","Q30_Light_float.svg","ADEPMDBCHBLK","","rastersymbols-day.png:338,778,31x14@15,9","CustomSymbolMap object rule for LITFLT"
"LITFLT02","POINT","CUSTOM_SYMBOL_MAP","Q30_Light_float.svg","ACHBLK","","rastersymbols-day.png:394,175,19x8@10,4","CustomSymbolMap object rule for LITFLT"
"LITVES01","POINT","CUSTOM_SYMBOL_MAP","Q32_Light_vessel.svg","ADEPMDBCHBLK","","rastersymbols-day.png:1349,742,31x23@15,20","CustomSymbolMap object rule for LITVES"
"LITVES02","POINT","CUSTOM_SYMBOL_MAP","Q32_Light_vessel.svg","ACHBLK","","rastersymbols-day.png:460,175,23x12@12,5","CustomSymbolMap object rule for LITVES"
"LNDARE01","POINT","SEMANTIC_TOKEN","K10_LandPoint.svg","VLANDAXCSTLN","","rastersymbols-day.png:493,175,7x7@3,3","semantic token match for LNDARE"
"LOCMAG01","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:510,175,7x28@3,14","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LOCMAG51","POINT","UNRESOLVED","","ACHMGF","","rastersymbols-day.png:527,175,12x54@7,-62","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LOWACC01","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:549,175,34x37@36,39","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MAGVAR01","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:593,175,7x27@3,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MAGVAR51","POINT","UNRESOLVED","","ACHMGF","","rastersymbols-day.png:610,175,12x54@7,107","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MARCUL02","POINT","CUSTOM_SYMBOL_MAP","K48_Marine_farm.svg","ACHGRD","","rastersymbols-day.png:632,175,21x13@11,6","CustomSymbolMap object rule for MARCUL"
"MONUMT02","POINT","UNRESOLVED","","ALANDF","","rastersymbols-day.png:663,175,13x13@6,11","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MONUMT12","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:686,175,13x13@6,11","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MORFAC03","POINT","CUSTOM_SYMBOL_MAP","Q40a_Mooring_buoy.svg","ALANDABCHBLK","","rastersymbols-day.png:709,175,9x9@5,4","CustomSymbolMap object rule for MORFAC"
"MORFAC04","POINT","CUSTOM_SYMBOL_MAP","Q40a_Mooring_buoy.svg","ACHBLK","","rastersymbols-day.png:728,175,11x16@5,16","CustomSymbolMap object rule for MORFAC"
"MSTCON04","POINT","UNRESOLVED","","WLANDF","","rastersymbols-day.png:749,175,10x20@4,18","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MSTCON14","POINT","UNRESOLVED","","CCHBLK","","rastersymbols-day.png:769,175,10x20@4,18","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NORTHAR1","POINT","UNRESOLVED","","ASCLBR","","rastersymbols-day.png:789,175,12x44@5,24","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NOTBRD11","POINT","UNRESOLVED","","ADEPMDBCHBLK","","rastersymbols-day.png:427,778,12x18@5,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"OBSTRN01","POINT","CUSTOM_SYMBOL_MAP","Q42_Ground_tackle.svg","ADEPVSBCHBLK","","rastersymbols-day.png:831,175,13x13@6,6","CustomSymbolMap object rule for OBSTRN"
"OBSTRN02","POINT","CUSTOM_SYMBOL_MAP","Q42_Ground_tackle.svg","ACHBLK","","rastersymbols-day.png:854,175,13x13@6,6","CustomSymbolMap object rule for OBSTRN"
"OBSTRN03","POINT","CUSTOM_SYMBOL_MAP","Q42_Ground_tackle.svg","ADEPITBCHBLK","","rastersymbols-day.png:877,175,13x13@6,6","CustomSymbolMap object rule for OBSTRN"
"OBSTRN18","POINT","CUSTOM_SYMBOL_MAP","Q42_Ground_tackle.svg","BCSTLNALANDA","","rastersymbols-day.png:900,175,7x7@3,3","CustomSymbolMap object rule for OBSTRN"
"OFSPLF01","POINT","CUSTOM_SYMBOL_MAP","L10_Offshore_platform.svg","CCHBLK","","rastersymbols-day.png:917,175,13x13@6,6","CustomSymbolMap object rule for OFSPLF"
"OSPONE02","POINT","UNRESOLVED","","ASHIPS","","rastersymbols-day.png:940,175,13x2@-2147483648,-2147483648","no exact/direct/semantic ESRI match; generic category fallback disabled"
"OSPSIX02","POINT","UNRESOLVED","","ASHIPS","","rastersymbols-day.png:963,175,13x2@-2147483648,-2147483648","no exact/direct/semantic ESRI match; generic category fallback disabled"
"OWNSHP01","POINT","UNRESOLVED","","ASHIPS","","rastersymbols-day.png:986,175,29x29@14,14","no exact/direct/semantic ESRI match; generic category fallback disabled"
"OWNSHP05","POINT","UNRESOLVED","","ASHIPS","","rastersymbols-day.png:1025,175,13x49@5,24","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PASTRK01","POINT","UNRESOLVED","","APSTRK","","rastersymbols-day.png:1048,175,13x2@-2147483648,-2147483648","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PASTRK02","POINT","UNRESOLVED","","ASYTRK","","rastersymbols-day.png:1071,175,13x2@-2147483648,-2147483648","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PILBOP02","POINT","CUSTOM_SYMBOL_MAP","T1_pilot_boarding_place.svg","ADEPDWBCHBLKCDEPMDDCHMGD","","rastersymbols-day.png:736,778,17x17@8,8","CustomSymbolMap object rule for PILBOP"
"PILPNT02","POINT","CUSTOM_SYMBOL_MAP","F22_Post.svg","CCHBLK","","rastersymbols-day.png:1120,175,7x7@3,3","CustomSymbolMap object rule for PILPNT"
"PLNPOS01","POINT","UNRESOLVED","","kPLRTE","","rastersymbols-day.png:1137,175,69x28@-1,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PLNPOS02","POINT","UNRESOLVED","","APLRTE","","rastersymbols-day.png:1216,175,13x2@-2147483648,-2147483648","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PLNSPD03","POINT","UNRESOLVED","","APLRTE","","rastersymbols-day.png:1239,175,25x18@-5,-3","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PLNSPD04","POINT","UNRESOLVED","","AAPLRT","","rastersymbols-day.png:1274,175,25x18@-5,-3","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POSGEN01","POINT","UNRESOLVED","","WLANDF","","rastersymbols-day.png:1309,175,13x13@6,6","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POSGEN03","POINT","UNRESOLVED","","WCHBLK","","rastersymbols-day.png:1332,175,13x13@6,6","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POSGEN04","POINT","UNRESOLVED","","WCHBLK","","rastersymbols-day.png:1355,175,7x7@3,3","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POSITN02","POINT","UNRESOLVED","","fNINFO","","rastersymbols-day.png:1372,175,18x18@9,9","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PRCARE12","POINT","UNRESOLVED","","ATRFCD","","rastersymbols-day.png:1400,175,16x16@5,9","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PRCARE51","POINT","UNRESOLVED","","ATRFCF","","rastersymbols-day.png:1422,175,31x38@14,-25","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PRDINS02","POINT","UNRESOLVED","","WLANDFKCHBRN","","rastersymbols-day.png:10,239,16x13@7,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PRICKE03","POINT","UNRESOLVED","","ADEPMDBCHBLK","","rastersymbols-day.png:449,778,13x20@6,18","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PRICKE04","POINT","UNRESOLVED","","ADEPMDBCHBLK","","rastersymbols-day.png:472,778,13x20@6,18","no exact/direct/semantic ESRI match; generic category fallback disabled"
"QUAPOS01","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:521,415,22x21@21,20","no exact/direct/semantic ESRI match; generic category fallback disabled"
"QUARRY01","POINT","UNRESOLVED","","ALANDF","","rastersymbols-day.png:96,239,21x21@11,12","no exact/direct/semantic ESRI match; generic category fallback disabled"
"QUESMRK1","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:127,239,8x14@3,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RACNSP01","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:145,239,19x19@9,9","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RADRFL03","POINT","CUSTOM_SYMBOL_MAP","S5_Radar_conspicuous.svg","ACHMGD","","rastersymbols-day.png:174,239,19x19@9,9","CustomSymbolMap object rule for RADRFL"
"RASCAN01","POINT","UNRESOLVED","","ALANDF","","rastersymbols-day.png:203,239,13x17@6,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RASCAN11","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:226,239,13x17@6,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCLDEF01","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:249,239,36x31@18,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCTLPT52","POINT","UNRESOLVED","","ATRFCD","","rastersymbols-day.png:295,239,18x41@8,20","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RDOCAL02","POINT","CUSTOM_SYMBOL_MAP","M40_1b_Radio_calling_in.svg","ATRFCD","","rastersymbols-day.png:323,239,14x22@6,15","CustomSymbolMap object rule for RDOCAL"
"RDOCAL03","POINT","CUSTOM_SYMBOL_MAP","M40_1b_Radio_calling_in.svg","ATRFCD","","rastersymbols-day.png:347,239,14x31@6,15","CustomSymbolMap object rule for RDOCAL"
"RDOSTA02","POINT","CUSTOM_SYMBOL_MAP","S1_Ra_transponder_bn.svg","ACHMGD","","rastersymbols-day.png:371,239,18x18@9,8","CustomSymbolMap object rule for RDOSTA"
"RECDEF51","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:399,239,50x14@27,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RECTRC55","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:459,239,10x50@4,24","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RECTRC56","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:479,239,10x44@4,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RECTRC57","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:499,239,10x30@4,14","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RECTRC58","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:519,239,10x36@4,18","no exact/direct/semantic ESRI match; generic category fallback disabled"
"REFPNT02","POINT","UNRESOLVED","","fNINFO","","rastersymbols-day.png:539,239,30x30@15,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RETRFL01","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:579,239,7x11@-9,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RETRFL02","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:596,239,7x11@-8,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RFNERY01","POINT","UNRESOLVED","","ALANDF","","rastersymbols-day.png:613,239,21x21@10,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RFNERY11","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:644,239,21x21@10,11","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ROLROL01","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:675,239,24x10@12,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RSCSTA02","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:1258,742,22x21@21,20","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RSRDEF51","POINT","UNRESOLVED","","ATRFCFDCHMGD","","rastersymbols-day.png:732,239,29x29@57,25","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RTLDEF51","POINT","UNRESOLVED","","ATRFCDICHMGD","","rastersymbols-day.png:771,239,35x41@18,20","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RTPBCN02","POINT","CUSTOM_SYMBOL_MAP","S1_Ra_transponder_bn.svg","ACHMGD","","rastersymbols-day.png:816,239,20x19@10,9","CustomSymbolMap object rule for RTPBCN"
"SCALEB10","POINT","UNRESOLVED","","ASCLBRDCHGRD","","rastersymbols-day.png:846,239,2x58@0,58","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SCALEB11","POINT","UNRESOLVED","","ASNDG2DSNDG1","","rastersymbols-day.png:858,239,2x58@0,58","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SILBUI01","POINT","UNRESOLVED","","WLANDFKCHBRN","","rastersymbols-day.png:870,239,10x10@5,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SILBUI11","POINT","UNRESOLVED","","WLANDFCCHBLK","","rastersymbols-day.png:890,239,10x10@5,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SISTAT02","POINT","UNRESOLVED","","ACHWHTBLANDFCCHMGF","","rastersymbols-day.png:910,239,20x13@0,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SMCFAC02","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:940,239,21x21@10,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SNDWAV02","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:971,239,35x6@19,3","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDGB1","POINT","UNRESOLVED","","YSNDG1","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDGC2","POINT","UNRESOLVED","","ASNDG1","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDSA1","POINT","UNRESOLVED","","ZSNDG2","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDSB1","POINT","UNRESOLVED","","ZSNDG2","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDSC2","POINT","UNRESOLVED","","ASNDG1","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SPRING02","POINT","UNRESOLVED","","ECHGRD","","rastersymbols-day.png:1016,239,10x11@4,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SWPARE51","POINT","UNRESOLVED","","ACHGRF","","rastersymbols-day.png:1036,239,33x10@18,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TIDCUR01","POINT","UNRESOLVED","","ANINFO","","rastersymbols-day.png:1079,239,13x44@5,18","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TIDCUR02","POINT","UNRESOLVED","","fNINFO","","rastersymbols-day.png:1102,239,13x36@6,18","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TIDCUR03","POINT","UNRESOLVED","","fNINFO","","rastersymbols-day.png:1125,239,25x15@34,-17","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TIDEHT01","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1160,239,27x11@12,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TIDSTR01","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1197,239,17x17@8,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TMARDEF1","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:1224,239,2x11@0,29","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TMARDEF2","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:1236,239,5x12@-2,28","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TMBYRD01","POINT","UNRESOLVED","","WLANDF","","rastersymbols-day.png:1251,239,13x13@6,6","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TNKCON02","POINT","UNRESOLVED","","ALANDF","","rastersymbols-day.png:1274,239,9x9@4,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TNKCON12","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:1293,239,9x9@4,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TNKFRM01","POINT","UNRESOLVED","","ALANDF","","rastersymbols-day.png:1312,239,23x23@11,12","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TNKFRM11","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:1345,239,23x23@11,12","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOPMAR02","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:1378,239,8x6@1,24","CustomSymbolMap object rule for TOPMAR"
"TOPMAR04","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:1395,239,8x6@-1,26","CustomSymbolMap object rule for TOPMAR"
"TOPMAR05","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:1413,239,9x13@0,29","CustomSymbolMap object rule for TOPMAR"
"TOPMAR06","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:1432,239,10x12@-1,29","CustomSymbolMap object rule for TOPMAR"
"TOPMAR07","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:1452,239,8x13@0,30","CustomSymbolMap object rule for TOPMAR"
"TOPMAR08","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:10,307,11x12@1,28","CustomSymbolMap object rule for TOPMAR"
"TOPMAR10","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:31,307,7x7@-1,25","CustomSymbolMap object rule for TOPMAR"
"TOPMAR12","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:48,307,8x13@-1,29","CustomSymbolMap object rule for TOPMAR"
"TOPMAR13","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:66,307,7x8@0,25","CustomSymbolMap object rule for TOPMAR"
"TOPMAR14","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:83,307,8x8@2,24","CustomSymbolMap object rule for TOPMAR"
"TOPMAR16","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:101,307,7x7@-1,25","CustomSymbolMap object rule for TOPMAR"
"TOPMAR17","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","ACHBLK","","rastersymbols-day.png:118,307,13x9@2,26","CustomSymbolMap object rule for TOPMAR"
"TOPMAR18","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","ACHBLK","","rastersymbols-day.png:141,307,13x9@1,26","CustomSymbolMap object rule for TOPMAR"
"TOPMAR22","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:164,307,8x6@3,25","CustomSymbolMap object rule for TOPMAR"
"TOPMAR24","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:182,307,8x6@3,25","CustomSymbolMap object rule for TOPMAR"
"TOPMAR25","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:200,307,8x13@3,31","CustomSymbolMap object rule for TOPMAR"
"TOPMAR26","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:218,307,8x13@3,31","CustomSymbolMap object rule for TOPMAR"
"TOPMAR27","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","CCHBLK","","rastersymbols-day.png:236,307,8x13@3,31","CustomSymbolMap object rule for TOPMAR"
